id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15147295,Grande chambre double calme bureau sdb/wc privés,2524919,Isabelle,,Uccle,50.7944,4.35483,Private room,60,1,19,2022-05-27,0.34,2,80,4,
15157810,Confort and Silence in Saint-Gilles (Louise),22224936,Renaud,,Saint-Gilles,50.83073,4.3532,Entire home/apt,107,2,133,2022-06-07,1.91,3,38,24,
15164064,COZY 2 BED 2 BATH FLAT BY PLACE STEPHANIE,6517754,Andy,,Saint-Gilles,50.83247,4.35544,Entire home/apt,250,4,13,2020-01-01,0.20,3,340,0,
15164200,LUXURY 3 BEDROOMS APARTMENT LOUISE AVENUE,6517754,Andy,,Saint-Gilles,50.83237,4.35566,Entire home/apt,300,4,43,2022-04-23,0.65,3,319,7,
15164768,LUXURY 4 BEDROOMS PENTHOUSE TERRACE LOUISE AVENUE,6517754,Andy,,Bruxelles,50.83325,4.35728,Entire home/apt,364,4,21,2022-05-29,0.33,3,334,4,
15170108,"Large studio Schuman & EU, ref jw-1",23082521,Serenia,,Bruxelles,50.84846,4.38119,Entire home/apt,31,90,3,2017-02-12,0.04,28,272,0,
16384182,"Le Damoiseau, cosy private bedroom",76546954,O.,,Saint-Gilles,50.82508,4.34224,Private room,30,3,25,2022-03-27,0.38,5,61,6,
16405591,Sleep in our saloon near Midi Station,15895682,Mil,,Saint-Gilles,50.82906,4.34839,Shared room,12,1,8,2021-07-07,0.12,1,0,2,
16410176,Cosy room near city center,33336686,Jens&Joanna,,Schaerbeek,50.85162,4.39709,Private room,45,2,79,2020-03-13,1.22,1,34,0,
16424567,appartement proche du centre ville,107669447,Meriam,,Schaerbeek,50.87118,4.37789,Entire home/apt,63,1,236,2022-06-06,3.64,2,301,26,
16466672,⭐AmAzInG ViNTAGE Duplex⭐CHATELAIN⚡UPto4Guests,2866861,Juju,,Ixelles,50.82488,4.35823,Entire home/apt,86,2,493,2022-06-09,7.43,4,280,74,
16466831,Sanitized and cosy room with private bathroom,18128806,Ilaria,,Ixelles,50.83751,4.36159,Private room,79,2,80,2022-01-23,1.21,2,328,9,
16467440,Chambre dans une maison de 1938 avec s.d.b privée,108052488,Aude,,Schaerbeek,50.85315,4.39646,Private room,75,3,12,2021-10-28,0.41,2,85,4,
16487274,Appartement Bruxelles - Sainte-Catherine,13849472,Matthieu Et Louiza,,Bruxelles,50.85006,4.34436,Entire home/apt,550,2,14,2022-03-06,0.27,1,362,3,
16539330,"Les écureuils, private couple bedroom",76546954,O.,,Saint-Gilles,50.82521,4.34042,Private room,41,2,8,2019-05-19,0.15,5,49,0,
16564081,Hôtel particulier  Jamaer,26283277,Alain,,Bruxelles,50.85131,4.3529,Entire home/apt,690,1,1,2020-07-11,0.04,7,360,0,
16570027,"Benjamin Henri II, for some quality time",109157045,Dries,,Anderlecht,50.83467,4.32924,Entire home/apt,85,21,18,2022-05-10,0.62,2,41,8,
16574850,"1 pretty room, subway, forest & restaurants",23994580,Véronique,,Auderghem,50.81023,4.43637,Private room,65,1,6,2022-06-05,0.09,2,51,3,
16624340,"La Conciergerie, cosy flat EU area.",93348642,Patricia,,Schaerbeek,50.85131,4.38682,Entire home/apt,39,14,35,2021-10-21,0.54,1,258,1,
15173929,A 5' de Forest national : Grand et lumineux appart,8126908,Catherine,,Forest,50.80993,4.32992,Entire home/apt,100,2,13,2022-04-17,0.21,1,27,3,
15182935,"Cosy & spacious room, private bathroom & parking",28089320,Raul,,Woluwe-Saint-Pierre,50.83859,4.42818,Private room,50,2,19,2022-01-09,1.24,1,288,8,
15191770,Preserved Apartment in a Historic Building with City Views,45706796,Dominique,,Bruxelles,50.85047,4.34477,Entire home/apt,243,3,109,2022-05-29,1.60,1,271,22,
15197753,Your COSY & EXCLUSIVE PENTHOUSE in Brussels!,43421073,Fabs,,Ixelles,50.81852,4.35959,Entire home/apt,150,4,17,2021-10-10,0.26,2,318,1,
15209078,Appt/loft neuf bien situé calme,55288597,Younes,,Forest,50.81519,4.3476,Entire home/apt,85,1,31,2020-02-19,0.45,1,134,0,
16673017,2 bed apartment at St Boniface Square with balcony,48091467,Hur,,Ixelles,50.83654217620995,4.3654330451443135,Entire home/apt,58,10,0,,,1,32,0,
16689340,Entre Brugmann et Chatelain: Appartement typique,17841524,Flora & Constantin,,Ixelles,50.81641,4.35721,Entire home/apt,90,7,5,2017-05-28,0.08,1,344,0,
16718146,Appartement cosy dans une charmante résidence,110799846,Jacques,,Ixelles,50.81253,4.38537,Entire home/apt,77,2,1,2017-02-05,0.02,1,166,0,
16734586,Cozy accomodation studio near Ribaucourt Station,18938225,Koen,,Molenbeek-Saint-Jean,50.86195,4.33658,Entire home/apt,40,2,165,2022-06-12,2.50,1,17,23,
16748329,B&B Le Duc - CH3: sous-toit + bain + ptidej.,111013037,Eugene,,Saint-Gilles,50.82372,4.35086,Private room,109,2,47,2022-06-06,0.74,3,73,9,
16760211,Bright apartment of 70m2 with terrace.,65916089,Belinda,,Ixelles,50.82012,4.38635,Entire home/apt,72,2,225,2022-06-01,3.63,1,283,44,
15210323,Chambre avec vue dans un penthouse moderne et cosy,60107480,Vinciane,,Berchem-Sainte-Agathe,50.86168,4.28578,Private room,45,2,35,2021-09-15,0.51,1,166,1,
15210995,Charmant studio dans le quartier Louise/Châtelain,5694770,Antoine,,Ixelles,50.82952,4.35866,Entire home/apt,66,100,8,2017-02-08,0.12,2,165,0,
15229779,Chic studio in central Brussels,96804394,Maria & Paco,,Saint-Gilles,50.83374,4.352711,Entire home/apt,67,2,6,2022-03-01,0.09,1,243,4,
15230615,STUDIO BRUXELLES +Parking sur demande,95985564,Catherine,,Saint-Gilles,50.8324,4.3551,Entire home/apt,89,1,128,2022-05-30,1.85,12,134,29,
15232039,Grand et beau appartement à Forest proche de tout!,96823295,Agostina,,Forest,50.81505,4.32653,Entire home/apt,95,4,18,2022-04-16,0.26,1,268,2,
15261983,"Maison à Bruxelles - Jardin, BBQ, Jacuzzi, Cinéma",7376655,Kevin,,Uccle,50.79342,4.35852,Entire home/apt,219,2,33,2022-05-29,0.49,1,310,13,
15269147,Cosy duplex Grand Place,6565043,Laura,,Bruxelles,50.84832,4.35107,Entire home/apt,94,3,334,2022-05-15,4.84,1,43,45,
15317201,BrusselsGrandPlaceMidiStation,97531169,AllYours,,Bruxelles,50.84142,4.34697,Entire home/apt,120,4,90,2020-07-19,1.56,2,264,0,
16762594,Cosy Private Room - 10min from city center,42603508,Benedetta,,Forest,50.82262,4.33041,Private room,50,2,169,2022-05-27,2.60,2,102,10,
16773178,Spacious and central ap. with panoramic view,63143776,Simon,,Bruxelles,50.84825,4.3622,Private room,100,1,90,2021-11-01,1.38,1,43,3,
16776601,"Nice studio 1-2p EU-Schuman, ref Jww1D",23082521,Serenia,,Bruxelles,50.84846,4.38119,Private room,30,90,3,2020-12-31,0.10,28,349,0,
16806637,B&B with a Garden View in a Stunning Art Nouveau House,111013037,Eugene,,Saint-Gilles,50.8225,4.35099,Private room,114,2,70,2022-06-06,1.10,3,73,20,
16832585,Delux studio central location.,20844653,Maria,,Schaerbeek,50.85454,4.38234,Entire home/apt,69,2,54,2022-05-31,0.83,1,293,5,
16837497,Appartement centre ville de Bruxelles,112056976,Pauline,,Bruxelles,50.84325,4.34256,Entire home/apt,50,90,6,2022-05-07,0.09,1,124,3,
16840090,Enjoy the famous guesthouse just for you!,4388062,George,,Ixelles,50.83838,4.36471,Private room,330,2,83,2022-05-30,1.36,4,69,12,
16857593,Luminous appart 240 m2 +  terrace Saint-Gilles,98566945,Carole,,Saint-Gilles,50.83082,4.34845,Entire home/apt,95,14,23,2019-09-29,0.35,1,0,0,
16883344,Chambre privée chez l’habitant avec accès terrasse,20768938,Ambroise,,Molenbeek-Saint-Jean,50.85258,4.31202,Private room,34,1,44,2022-06-08,1.35,2,23,26,
15402250,"Very nice and large place, Ste Catherine District",98444716,Éléonore,,Molenbeek-Saint-Jean,50.85587,4.34331,Private room,67,1,302,2022-06-06,4.37,2,319,34,
15403472,STUDIO LOUISE AVENUE & PLACE STEPHANIE 1,95985564,Catherine,,Saint-Gilles,50.8312,4.3573,Entire home/apt,84,1,103,2022-05-29,1.50,12,236,56,
15404467,STUDIO PLACE STEPHANIE & LOUISE AVENUE 2,95985564,Catherine,,Saint-Gilles,50.83266,4.3556,Entire home/apt,92,1,222,2022-05-30,3.22,12,105,58,
15415400,Appartement lumineux dans quartier arboré,9377317,Nathalie,,Uccle,50.80212,4.35776,Entire home/apt,90,2,4,2022-01-02,0.12,1,98,3,
15449399,Jolie appartement situé à Bruxelles,25424741,Elham,,Evere,50.86136,4.40585,Entire home/apt,75,90,12,2017-08-26,0.17,2,165,0,
16887230,Unique apartment close to Tour & Taxis,51795398,David,,Molenbeek-Saint-Jean,50.86114,4.3471,Entire home/apt,82,2,123,2022-05-28,2.02,1,197,24,
15461318,"ROOM hote  Brussels Evere near NATO,EC,SAP,AIPORT",95550503,Bernard,,Evere,50.86316,4.40523,Private room,52,1,20,2022-05-04,0.29,1,158,3,
15464097,Cosi confortable,95702719,Tshaka,,Etterbeek,50.82869,4.38297,Private room,84,1,37,2021-09-26,0.54,1,364,1,
15473538,"Welcome to ""La Chasse""",34203994,Françoise,,Etterbeek,50.83155,4.39136,Entire home/apt,45,90,14,2022-05-13,0.22,1,193,2,
16911192,Bright apartment well located (near EU/NATO HQ),18058287,Laszlo,,Schaerbeek,50.84984,4.39723,Entire home/apt,55,30,4,2021-08-28,0.07,1,212,1,
16920621,Room midi station,24555246,Flavio,,Anderlecht,50.83517,4.32582,Private room,33,2,40,2019-11-11,0.62,2,19,0,
16928708,Room midi station,24555246,Flavio,,Anderlecht,50.83359,4.32499,Private room,30,2,30,2019-11-11,0.50,2,32,0,
15486622,Charmant appartement idéalement situé,41886419,Cath Et  Jami,,Saint-Gilles,50.83072,4.3406,Entire home/apt,90,3,98,2022-05-17,1.62,1,46,28,
15492027,STUDIO BRUXELLES 3,95985564,Catherine,,Saint-Gilles,50.83064,4.3566,Entire home/apt,90,1,244,2022-05-29,3.56,12,242,56,
3787682,Appartement lumineux pour 2 pers,6958817,Chloé,,Saint-Gilles,50.82774,4.33552,Entire home/apt,45,10,20,2018-09-17,0.21,1,0,0,
15497056,Renovated appartement in the shopping area of Bxl,99528371,Valérie,,Bruxelles,50.83446,4.35044,Entire home/apt,119,1,90,2022-05-24,1.31,1,4,31,
15501695,Room for 2 at the Centre Bruxelles,42105196,Fabio,,Bruxelles,50.85625,4.35432,Private room,45,3,295,2022-05-31,4.28,2,3,61,
15531411,Design apartment : center of Brussels.,99890008,Philippe,,Bruxelles,50.85275,4.34381,Entire home/apt,69,3,290,2022-05-29,4.26,1,187,46,
15554995,"Cozy studio 1-2p EU-Schuman,ref W3G",23082521,Serenia,,Bruxelles,50.84932,4.38031,Private room,36,90,6,2017-06-02,0.09,28,365,0,
16937610,5 Great Appartment at European Union Quarter,4894156,Maria Cecilia,,Bruxelles,50.83603,4.37526,Entire home/apt,61,2,18,2022-02-02,0.28,7,315,8,
16938255,6 Superb Penthouse in European Quarter,4894156,Maria Cecilia,,Ixelles,50.83569,4.37487,Entire home/apt,38,1,44,2020-04-03,0.68,7,48,0,
16938646,4 Luminous fully equiped studio in EU quarters,4894156,Maria Cecilia,,Ixelles,50.83569,4.37487,Entire home/apt,33,1,43,2020-03-22,0.66,7,46,0,
16961728,Quiet & bright apartment close to EU institutions,74241618,Valery,,Schaerbeek,50.85824,4.38697,Entire home/apt,60,28,0,,,2,165,0,
16967210,Big room w/ private toilet & sink (HYPERCENTRAL),25985851,Hendrik,,Bruxelles,50.84768,4.34736,Private room,41,3,238,2022-06-08,3.66,1,274,32,
18751404,Cosy flat in Uccle-Ixelles,63733101,Charles,,Ixelles,50.81482,4.3499,Entire home/apt,65,6,29,2022-04-30,0.49,1,69,14,
18781167,Cosy and bright studio ideal for one guest/couple,2945662,Jo,,Molenbeek-Saint-Jean,50.86032,4.34064,Entire home/apt,46,3,257,2020-09-07,4.20,5,321,0,
18790120,Charmante maison Montgomery,48737855,Christopher,,Woluwe-Saint-Lambert,50.84276,4.41175,Entire home/apt,95,5,17,2022-04-16,0.28,1,280,2,
17002276,Duplex de luxe - 2 chambres - Centre Bruxelles,113950050,Secretariat,,Bruxelles,50.84081,4.35521,Entire home/apt,190,2,15,2019-10-20,0.24,2,0,0,
17002815,Appartement 1 chambre avec terrasse - Centre ville,113950050,Secretariat,,Bruxelles,50.84063,4.35383,Entire home/apt,170,2,2,2017-05-28,0.03,2,0,0,
17004867,Fancy and cozy apartment at Place Stéphanie,24910686,Arnaud,,Saint-Gilles,50.83138,4.35595,Entire home/apt,151,2,10,2022-05-30,0.15,1,56,2,
17008259,"Cosy, stylish home near a parc in the EU district",5373584,Eli,,Etterbeek,50.83903,4.38181,Entire home/apt,80,1,12,2022-04-18,0.19,1,0,2,
17094331,2°CenterBRU°Terrace°Furbished FlatYearStay++,91323429,Dominique,,Bruxelles,50.84195,4.37751,Entire home/apt,51,90,4,2020-08-02,0.06,3,168,0,
18792208,Sunny and cosy apartment near railway station,105250039,B,,Anderlecht,50.83797,4.33215,Shared room,80,1,0,,,1,89,0,
18792891,Cosy au cœur du châtelain!,1836716,Joséphine,,Ixelles,50.8235,4.35901,Entire home/apt,56,28,17,2021-12-24,0.30,1,0,3,
18807623,"Heart of Brussels-90 sqm+terrace, Central Station",2333927,Julie,,Bruxelles,50.85003,4.36126,Entire home/apt,110,3,245,2022-05-29,4.01,1,289,25,
18811161,Beautiful apartment in the heart of Brussels,13844983,Sevak,,Ixelles,50.83503,4.35751,Entire home/apt,94,1,335,2022-05-27,5.51,2,0,57,
18833676,"Avenue Molière, le charme d'un hotel de maître.",54385308,Constance,,Ixelles,50.81587,4.3573,Private room,81,7,49,2020-12-21,0.85,1,94,0,
18858984,Charming room close to atomnium,34033718,Jean-Yves,,Jette,50.89069,4.31355,Private room,26,15,138,2022-06-06,2.24,1,306,2,
18860163,Triplex dans un quartier familial,12234328,Benoit,,Schaerbeek,50.85724,4.38765,Entire home/apt,90,2,3,2021-08-24,0.29,1,190,3,
18909096,"Trendy duplex, Cambre,  ULB/VUB, no cleaning fees",36525485,Łukasz,,Ixelles,50.82124,4.38194,Entire home/apt,110,3,100,2022-05-22,1.69,2,25,33,
18920650,studio in an ancient house,37043509,Lina,,Schaerbeek,50.85806,4.36881,Entire home/apt,60,2,19,2019-07-09,0.31,5,228,0,
17101078,"1, Galerie Ravenstein",98862781,Raafat,,Bruxelles,50.84368,4.35872,Shared room,63,1,0,,,1,14,0,
17101575,chambre  privée  à Beaulieu,1773061,Mariem,,Auderghem,50.81387,4.41163,Private room,52,2,36,2022-05-27,0.56,1,85,12,
17118284,Superbe Appartement Ixelles Quartier européen,10479827,Nadia,,Etterbeek,50.83323,4.3824,Entire home/apt,60,3,54,2022-04-10,0.83,1,160,12,
17134057,Exquisite Stay in Brussels!!.,24649905,Guilhem,,Bruxelles,50.84499,4.35421,Entire home/apt,74,30,7,2022-02-27,0.11,3,227,1,
18924827,Balcony room in a friendly shared house,8585169,Christophe,,Schaerbeek,50.85676,4.37735,Private room,30,1,40,2022-04-16,0.65,6,229,5,
3808473,mini suite,19571584,Nicolas,,Anderlecht,50.82908,4.29183,Entire home/apt,125,1,0,,,1,0,0,
18938638,Luxurious Apartment in EU District,32891166,Pascale,,Bruxelles,50.84386,4.39423,Entire home/apt,98,2,15,2021-02-01,0.25,1,0,0,
18957517,Nice Duplex near Grand Place,42832143,Antoine,,Bruxelles,50.8465,4.35527,Entire home/apt,200,2,305,2022-06-11,5.26,19,283,72,
18974899,Appartement Grand-Place + terrasse,51340785,Grégory,,Bruxelles,50.8467,4.35082,Entire home/apt,138,2,66,2022-05-31,1.12,10,200,18,
18980723,bed room and private bath room - woluwé st Lambert,131869636,Anouk,,Woluwe-Saint-Lambert,50.85465,4.43213,Private room,30,2,21,2022-05-27,0.34,1,14,1,
18985630,Vaste appartement lumineux à quelques minutes du centre de Bruxelles,32054677,Dirk,,Schaerbeek,50.86853,4.37544,Entire home/apt,92,3,98,2020-07-27,1.62,1,0,0,
17152504,"Lumineux, Cosy et très agréable appartement",115345117,Isa,,Saint-Gilles,50.82228,4.35381,Private room,23,5,66,2022-05-02,1.03,1,315,5,
17156316,Cosy Apartment area LOUISE with free PARKING,50456218,Ismael,,Saint-Gilles,50.8318,4.35683,Entire home/apt,79,2,84,2021-09-06,1.33,1,0,6,
17171073,Central Flat St Gery (balcony),56434639,Valentin,,Bruxelles,50.84711,4.34499,Entire home/apt,87,1,29,2020-03-08,0.45,1,0,0,
